Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,dL2_winner,dL3_winner,dL4_winner,dL5_winner,incumbent_party,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,rep_L1_wins,rep_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,dem_L1_wins,dem_L5_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,rep_L1_voteshare,rep_L5_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,dem_L1_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
8123,2012-OH-13,235492,323612,2012,Ohio,TimRyan,democrat,FALSE,OH-13,0.727698602,235492,88120,0.727698602,0.272301398,BettySutton,BettySutton,BettySutton,SherrodBrown,SherrodBrown,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.442678013,0.363881535,0.37726982,0.394458883,0.39778687,0.557321987,0.636093606,0.622699107,0.605499686,0.602150983,1,235492,TimRyan,88120,MarishaGAgana,0,0
8558,2014-OH-13,120230,175549,2014,Ohio,TimRyan,democrat,FALSE,OH-13,0.684880005,120230,55233,0.684880005,0.314630103,TimRyan,BettySutton,BettySutton,BettySutton,SherrodBrown,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.272301398,0.356276135,0.363919511,0.355958379,0.357489706,0.727698602,0.643699006,0.636049415,0.644000189,0.642510295,1,120230,TimRyan,55233,ThomasPekarek,1,0
8993,2016-OH-13,208610,308004,2016,Ohio,TimRyan,democrat,FALSE,OH-13,0.677296399,208610,99377,0.677296399,0.322648407,TimRyan,TimRyan,BettySutton,BettySutton,BettySutton,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.314630103,0.35406163,0.34562631,0.343203171,0.293465751,0.684880005,0.645815533,0.654220143,0.656633531,0.706289304,1,208610,TimRyan,99377,RichardAMorckel,1,0
9428,2018-OH-13,153323,251370,2018,Ohio,TimRyan,democrat,FALSE,OH-13,0.609949477,153323,98047,0.609949477,0.390050523,TimRyan,TimRyan,TimRyan,BettySutton,BettySutton,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.322648407,0.34103073,0.33806448,0.303193303,0.318639255,0.677296399,0.658835394,0.661799248,0.696625002,0.681088202,1,153323,TimRyan,98047,ChrisDePizzo,1,0
8124,2012-OH-14,183657,339894,2012,Ohio,DavidPJoyce,republican,FALSE,OH-14,0.540336105,144675,195193,0.425647408,0.574276098,StevenCLaTourette,StevenCLaTourette,StevenCLaTourette,StevenCLaTourette,StevenCLaTourette,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.685513179,0.644467193,0.625281961,0.624547973,0.649054604,0.314486821,0.348620291,0.366228972,0.364133272,0.350945397,0,131637,DaleVirgilBlanchard,183657,DavidPJoyce,0,0
8559,2014-OH-14,135736,214580,2014,Ohio,DavidPJoyce,republican,FALSE,OH-14,0.632565943,70856,143724,0.330207848,0.669792152,DavidPJoyce,StevenCLaTourette,StevenCLaTourette,StevenCLaTourette,StevenCLaTourette,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.574276098,0.615080789,0.611980004,0.624128435,0.629894639,0.425647408,0.378112659,0.379511806,0.375846067,0.370067115,0,70856,MichaelWager,135736,DavidPJoyce,0,1
8994,2016-OH-14,219191,350269,2016,Ohio,DavidPJoyce,republican,FALSE,OH-14,0.625779044,130907,219191,0.37373276,0.625779044,DavidPJoyce,DavidPJoyce,StevenCLaTourette,StevenCLaTourette,StevenCLaTourette,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.669792152,0.623542434,0.635544364,0.64319381,0.622034125,0.330207848,0.369651015,0.364436512,0.356780692,0.377927628,0,130907,MichaelWager,219191,DavidPJoyce,0,1
9429,2018-OH-14,169809,307358,2018,Ohio,DavidPJoyce,republican,FALSE,OH-14,0.552479519,137549,169809,0.447520481,0.552479519,DavidPJoyce,DavidPJoyce,DavidPJoyce,StevenCLaTourette,StevenCLaTourette,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.625779044,0.6335913,0.638840118,0.623282431,0.647785598,0.37373276,0.366295762,0.361018709,0.376529339,0.351970304,0,137549,BetsyRader,169809,DavidPJoyce,0,1
8125,2012-OH-15,205274,333462,2012,Ohio,SteveStivers,republican,FALSE,OH-15,0.615584384,128188,205274,0.384415616,0.615584384,SteveStivers,MaryJoKilroy,DeborahPryce,DeborahPryce,DeborahPryce,1,0,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.569307694,0.567086523,0.542385871,0.523110274,0.533689518,0.412867867,0.420667489,0.442306644,0.456479745,0.436135288,0,128188,PatLang,205274,SteveStivers,0,1
8560,2014-OH-15,128496,194621,2014,Ohio,SteveStivers,republican,FALSE,OH-15,0.660237076,66125,128496,0.339762924,0.660237076,SteveStivers,SteveStivers,MaryJoKilroy,DeborahPryce,DeborahPryce,1,1,0,0,0,republican,2,2,2,2,1,4,3,2,2,0,1,1,1,0,0.615584384,0.557025574,0.546228802,0.560987806,0.592446039,0.384415616,0.430728438,0.438463713,0.418895397,0.398641742,0,66125,ScottWharton,128496,SteveStivers,0,1
8995,2016-OH-15,222847,336807,2016,Ohio,SteveStivers,republican,FALSE,OH-15,0.661645987,113960,222847,0.338354013,0.661645987,SteveStivers,SteveStivers,SteveStivers,MaryJoKilroy,DeborahPryce,1,1,1,0,0,republican,3,3,3,2,1,4,3,3,2,0,1,1,0,0,0.660237076,0.569030457,0.585800124,0.615043051,0.63791073,0.339762924,0.418723555,0.399112279,0.379015469,0.36208927,0,113960,ScottWharton,222847,SteveStivers,0,1
9430,2018-OH-15,170593,292443,2018,Ohio,SteveStivers,republican,FALSE,OH-15,0.583337608,116112,176331,0.397041475,0.602958525,SteveStivers,SteveStivers,SteveStivers,SteveStivers,MaryJoKilroy,1,1,1,1,0,republican,4,4,3,2,1,4,4,3,2,0,1,0,0,0,0.661645987,0.600969296,0.626693785,0.645822482,0.660941532,0.338354013,0.386960626,0.368850105,0.354177518,0.339058469,0,116112,RickNeal,170593,SteveStivers,0,1
8126,2012-OH-16,185165,355765,2012,Ohio,JimRenacci,republican,FALSE,OH-16,0.520469973,170600,185165,0.479530027,0.520469973,JimRenacci,JohnABoccieri,RalphRegula,RalphRegula,RalphRegula,1,0,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.587075321,0.594198717,0.570575955,0.538943637,0.516722208,0.412620323,0.405740412,0.429347956,0.460954911,0.483125615,0,170600,BettySutton,185165,JimRenacci,0,1
8561,2014-OH-16,132176,207375,2014,Ohio,JimRenacci,republican,FALSE,OH-16,0.637376733,75199,132176,0.362623267,0.637376733,JimRenacci,JimRenacci,JohnABoccieri,RalphRegula,RalphRegula,1,1,0,0,0,republican,2,2,2,2,1,4,3,2,2,0,1,1,1,0,0.520469973,0.560554759,0.534325221,0.517971463,0.553772647,0.479530027,0.43938437,0.46559869,0.481927085,0.446075175,0,75199,PeteCrossland,132176,JimRenacci,0,1
8996,2016-OH-16,225794,345624,2016,Ohio,JimRenacci,republican,FALSE,OH-16,0.653293753,119830,225794,0.346706247,0.653293753,JimRenacci,JimRenacci,JimRenacci,JohnABoccieri,RalphRegula,1,1,1,0,0,republican,3,3,3,2,1,4,3,3,2,0,1,1,0,0,0.637376733,0.554935524,0.54782278,0.581640676,0.578923353,0.362623267,0.445003605,0.452101131,0.418257872,0.421076647,0,119830,KeithMundy,225794,JimRenacci,0,1
9431,2018-OH-16,170029,299710,2018,Ohio,AnthonyGonzalez,republican,FALSE,OH-16,0.567311735,129681,170029,0.432688265,0.567311735,JimRenacci,JimRenacci,JimRenacci,JimRenacci,JohnABoccieri,0,0,0,0,0,republican,0,0,0,0,1,4,4,3,2,0,1,0,0,0,0.653293753,0.568916975,0.599553945,0.603713486,0.645335243,0.346706247,0.431022154,0.400369966,0.396286514,0.354664757,0,129681,SusanMoranPalmer,170029,AnthonyGonzalez,0,0
8127,2012-OK-01,181084,285312,2012,Oklahoma,JimBridenstine,republican,FALSE,OK-01,0.63468764,91421,181084,0.320424658,0.63468764,JohnSullivan,JohnSullivan,JohnSullivan,JohnSullivan,JohnSullivan,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.768042311,0.644841622,0.666992689,0.688696872,0.714859284,0,0.288838619,0.255620394,0.215687023,0.169161872,0,91421,JohnOlson,181084,JimBridenstine,0,0
8562,2014-OK-01,1,1,2014,Oklahoma,JimBridenstine,republican,FALSE,OK-01,1,0,1,0,1,JimBridenstine,JohnSullivan,JohnSullivan,JohnSullivan,JohnSullivan,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.63468764,0.66053168,0.675194564,0.688135403,0.701364976,0.320424658,0.268581247,0.241871432,0.2195828,0.160212329,0,,None,1,JimBridenstine,0,1
8997,2016-OK-01,1,1,2016,Oklahoma,JimBridenstine,republican,FALSE,OK-01,1,0,1,0,1,JimBridenstine,JimBridenstine,JohnSullivan,JohnSullivan,JohnSullivan,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,1,0.740155651,0.766101552,0.800909984,0.81734382,0,0.193497145,0.1646871,0.106808219,0.160212329,0,,None,1,JimBridenstine,0,1
9432,2018-OK-01,150129,253171,2018,Oklahoma,KevinHern,republican,FALSE,OK-01,0.592994458,103042,150129,0.407005542,0.592994458,JimBridenstine,JimBridenstine,JimBridenstine,JohnSullivan,JohnSullivan,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,1,0.812881242,0.850682488,0.878229213,1,0,0.13174968,0.080106165,0.106808219,1.22E-15,0,103042,TimGilpin,150129,KevinHern,0,0
8128,2012-OK-02,143701,250612,2012,Oklahoma,MarkwayneMullin,republican,FALSE,OK-02,0.573400316,96081,143701,0.383385472,0.573400316,DanBoren,DanBoren,DanBoren,DanBoren,BradCarson,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.434761713,0.320518546,0.335952907,0.334238526,0.365035497,0.565238287,0.679481454,0.664047093,0.665761474,0.634964503,0,96081,RobWallace,143701,MarkwayneMullin,0,0
8563,2014-OK-02,110925,158407,2014,Oklahoma,MarkwayneMullin,republican,FALSE,OK-02,0.700253145,38964,110925,0.245973978,0.700253145,MarkwayneMullin,DanBoren,DanBoren,DanBoren,DanBoren,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.573400316,0.383442389,0.394028973,0.434490437,0.504081015,0.383385472,0.607914769,0.595167474,0.551104826,0.47431188,0,38964,EarlEEverett,110925,MarkwayneMullin,0,1
8998,2016-OK-02,189839,268870,2016,Oklahoma,MarkwayneMullin,republican,FALSE,OK-02,0.706062409,62387,189839,0.232034069,0.706062409,MarkwayneMullin,MarkwayneMullin,DanBoren,DanBoren,DanBoren,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.700253145,0.455273808,0.500931114,0.569471725,0.636826731,0.245973978,0.525328775,0.474822114,0.398199246,0.314679725,0,62387,JoshuaHarrisTill,189839,MarkwayneMullin,0,1
9433,2018-OK-02,140451,216002,2018,Oklahoma,MarkwayneMullin,republican,FALSE,OK-02,0.65023009,65021,144591,0.301020361,0.66939658,MarkwayneMullin,MarkwayneMullin,MarkwayneMullin,DanBoren,DanBoren,1,1,1,0,0,republican,3,3,3,2,1,3,3,3,2,0,2,1,0,0,0.706062409,0.541957373,0.603619396,0.65990529,0.703157777,0.232034069,0.426264505,0.356657952,0.287131173,0.239004024,0,65021,JasonNichols,140451,MarkwayneMullin,0,1
8129,2012-OK-03,201744,268003,2012,Oklahoma,FrankDLucas,republican,FALSE,OK-03,0.752767693,53472,201744,0.199520155,0.752767693,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.779935072,0.745943072,0.743477338,0.717254392,0.7385579,0.220064928,0.156214117,0.195267646,0.260356862,0.22785898,0,53472,TimothyRayMurray,201744,FrankDLucas,0,1
8564,2014-OK-03,133335,169605,2014,Oklahoma,FrankDLucas,republican,FALSE,OK-03,0.786150172,36270,133335,0.213849828,0.786150172,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.752767693,0.745335409,0.726132717,0.743294498,0.766351383,0.199520155,0.196118148,0.245147685,0.218412705,0.209792542,0,36270,FrankieRobbins,133335,FrankDLucas,0,1
8999,2016-OK-03,227525,290615,2016,Oklahoma,FrankDLucas,republican,FALSE,OK-03,0.782908659,63090,227525,0.217091341,0.782908659,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.786150172,0.738136208,0.754008416,0.772950979,0.769458933,0.213849828,0.238888114,0.217271986,0.21114497,0.206684992,0,63090,FrankieRobbins,227525,FrankDLucas,0,1
9434,2018-OK-03,172913,234065,2018,Oklahoma,FrankDLucas,republican,FALSE,OK-03,0.738739239,61152,172913,0.261260761,0.738739239,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,FrankDLucas,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.782908659,0.759788465,0.775440399,0.773942175,0.784529416,0.217091341,0.217235857,0.212631563,0.210153775,0.215470585,0,61152,FrankieRobbins,172913,FrankDLucas,0,1
8130,2012-OK-04,176740,260331,2012,Oklahoma,TomCole,republican,FALSE,OK-04,0.678904933,71846,176740,0.275979426,0.678904933,TomCole,TomCole,TomCole,TomCole,TomCole,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1,0.724452051,0.771002381,0.768760273,0.830081641,0,0.221542438,0.161490731,0.215320974,0.14604023,0,71846,DonnaMarieBebo,176740,TomCole,0,1
8565,2014-OK-04,117721,166268,2014,Oklahoma,TomCole,republican,FALSE,OK-04,0.708019583,40998,117721,0.246577814,0.708019583,TomCole,TomCole,TomCole,TomCole,TomCole,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.678904933,0.752582891,0.746296438,0.779689405,0.839452467,0.275979426,0.18438847,0.230485587,0.189353295,0.137989713,0,40998,BertSmith,117721,TomCole,0,1
9000,2016-OK-04,204143,293189,2016,Oklahoma,TomCole,republican,FALSE,OK-04,0.696284649,76472,216717,0.260828339,0.739171661,TomCole,TomCole,TomCole,TomCole,TomCole,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.708019583,0.738641067,0.761771949,0.795641505,0.693462258,0.246577814,0.233704033,0.203659425,0.174185747,0.26127862,0,76472,ChristinaOwen,204143,TomCole,0,1
9435,2018-OK-04,149227,236638,2018,Oklahoma,TomCole,republican,FALSE,OK-04,0.630613004,78088,149227,0.329989266,0.630613004,TomCole,TomCole,TomCole,TomCole,TomCole,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.739171661,0.757251892,0.781524044,0.708698726,0.723595622,0.260828339,0.215093208,0.195846395,0.261128526,0.253703077,0,78088,MaryBrannon,149227,TomCole,0,1
8131,2012-OK-05,153603,261677,2012,Oklahoma,JamesLankford,republican,FALSE,OK-05,0.586994654,97504,153603,0.372612037,0.586994654,JamesLankford,MaryFallin,MaryFallin,ErnestJIstook,ErnestJIstook,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.625230207,0.634148759,0.637118943,0.629306849,0.642073062,0.345369219,0.344585258,0.349716863,0.353140893,0.343226651,0,97504,TomGuild,153603,JamesLankford,0,1
8566,2014-OK-05,95632,159133,2014,Oklahoma,SteveRussell,republican,FALSE,OK-05,0.600956433,57790,95632,0.363155348,0.600956433,JamesLankford,JamesLankford,MaryFallin,MaryFallin,ErnestJIstook,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.586994654,0.627094086,0.6187288,0.623713593,0.606112431,0.372612037,0.354295898,0.358008679,0.35302178,0.358990628,0,57790,AlMcAffrey,95632,SteveRussell,0,0
9001,2016-OK-05,160184,280570,2016,Oklahoma,SteveRussell,republican,FALSE,OK-05,0.570923477,103273,177297,0.368082831,0.631917169,SteveRussell,JamesLankford,JamesLankford,MaryFallin,MaryFallin,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.600956433,0.615174327,0.618024303,0.604393765,0.593975544,0.363155348,0.359038013,0.355555172,0.360378868,0.367883693,0,103273,AlMcAffrey,160184,SteveRussell,0,1
9436,2018-OK-05,121149,238960,2018,Oklahoma,KendraHorn,democrat,FALSE,OK-05,0.506984433,121149,117811,0.506984433,0.493015567,SteveRussell,SteveRussell,JamesLankford,JamesLankford,MaryFallin,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.631917169,0.620802876,0.611274616,0.606622752,0.616436801,0.368082831,0.358060704,0.362304859,0.367950072,0.36561909,1,121149,KendraHorn,117811,SteveRussell,0,1
8132,2012-OR-01,197845,331980,2012,Oregon,SuzanneBonamici,democrat,FALSE,OR-01,0.595954576,197845,109699,0.595954576,0.330438581,DavidWu,DavidWu,DavidWu,DavidWu,DavidWu,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.427948612,0.313668186,0.299078292,0.271619391,0.230516166,0.547463547,0.62283789,0.621832621,0.637418425,0.641973268,1,197845,SuzanneBonamici,109699,DelindaMorgan,0,0
8567,2014-OR-01,160038,279253,2014,Oregon,SuzanneBonamici,democrat,FALSE,OR-01,0.573093217,171201,107458,0.61306772,0.384805177,SuzanneBonamici,DavidWu,DavidWu,DavidWu,DavidWu,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.330438581,0.30535035,0.286324189,0.263823638,0.379193596,0.595954576,0.616657012,0.627052463,0.626633704,0.571709062,1,160038,SuzanneBonamici,96245,JasonYates,1,0
9002,2016-OR-01,225391,378095,2016,Oregon,SuzanneBonamici,democrat,FALSE,OR-01,0.596122668,225391,152013,0.596122668,0.402049749,SuzanneBonamici,SuzanneBonamici,DavidWu,DavidWu,DavidWu,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.384805177,0.306020386,0.294069023,0.381064123,0.357621879,0.61306772,0.624255514,0.623242208,0.585495281,0.604511148,1,225391,SuzanneBonamici,139756,BrianJHeinrich,1,0
9437,2018-OR-01,231198,363249,2018,Oregon,SuzanneBonamici,democrat,FALSE,OR-01,0.636472502,231198,131567,0.636472502,0.362195078,SuzanneBonamici,SuzanneBonamici,SuzanneBonamici,DavidWu,DavidWu,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.402049749,0.315665168,0.38631053,0.372431169,0.393427463,0.596122668,0.6178183,0.588152128,0.601714988,0.604595194,1,231198,SuzanneBonamici,116446,JohnVerbeek,1,0
8133,2012-OR-02,228043,332255,2012,Oregon,GregWalden,republican,FALSE,OR-02,0.68634934,96741,235068,0.291164919,0.707492739,GregWalden,GregWalden,GregWalden,GregWalden,GregWalden,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.73913137,0.714690075,0.708079341,0.700732526,0.717060683,0.258650287,0.272413635,0.276114426,0.282707221,0.272279028,0,96741,JoyceBSegers,228043,GregWalden,0,1
8568,2014-OR-02,202374,287425,2014,Oregon,GregWalden,republican,FALSE,OR-02,0.704093242,73785,212865,0.256710446,0.740593198,GregWalden,GregWalden,GregWalden,GregWalden,GregWalden,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.707492739,0.707962021,0.702422579,0.713871368,0.723312054,0.291164919,0.279124524,0.284821646,0.278574325,0.274907603,0,73785,AeleaChristofferson,202374,GregWalden,0,1
9003,2016-OR-02,272952,380739,2016,Oregon,GregWalden,republican,FALSE,OR-02,0.716900554,106640,272952,0.280086884,0.716900554,GregWalden,GregWalden,GregWalden,GregWalden,GregWalden,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.740593198,0.710056703,0.720551826,0.729072436,0.724042968,0.256710446,0.279199406,0.273108355,0.268841884,0.273937683,0,106640,JamesJimCrary,272952,GregWalden,0,1
9438,2018-OR-02,207597,368709,2018,Oregon,GregWalden,republican,FALSE,OR-02,0.563037517,145298,207597,0.39407229,0.563037517,GregWalden,GregWalden,GregWalden,GregWalden,GregWalden,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.716900554,0.719821571,0.726029465,0.721662164,0.728746876,0.280086884,0.274504061,0.271653134,0.275987416,0.268398665,0,145298,JamieMcLeodSkinner,207597,GregWalden,0,1
8134,2012-OR-03,264979,355875,2012,Oregon,EarlBlumenauer,democrat,FALSE,OR-03,0.744584475,264979,76965,0.744584475,0.216269758,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.245516711,0.242542187,0.231335596,0.229533757,0.226937361,0.700154459,0.720145343,0.73330258,0.741549677,0.744870552,1,264979,EarlBlumenauer,70325,RonaldGreen,1,0
8569,2014-OR-03,211748,292757,2014,Oregon,EarlBlumenauer,democrat,FALSE,OR-03,0.723289281,223854,63805,0.764640982,0.217945258,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.216269758,0.228322428,0.226217757,0.223381493,0.230893234,0.744584475,0.735558959,0.742308377,0.744775193,0.722369467,1,211748,EarlBlumenauer,57424,JamesBuchal,1,0
9004,2016-OR-03,274687,382355,2016,Oregon,EarlBlumenauer,democrat,FALSE,OR-03,0.718408285,274687,0,0.718408285,0,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.217945258,0.224563257,0.222022434,0.226577242,0.217107508,0.764640982,0.746774898,0.74974164,0.736459972,0.754612729,1,274687,EarlBlumenauer,,None,1,0
9439,2018-OR-03,279019,384326,2018,Oregon,EarlBlumenauer,democrat,FALSE,OR-03,0.725995639,279019,81954,0.725995639,0.213240842,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,EarlBlumenauer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0,0.177617948,0.169932932,0.144738339,0.108972629,0.718408285,0.743474969,0.73194705,0.742544581,0.741524634,1,279019,EarlBlumenauer,76187,TomHarrison,1,0
8135,2012-OR-04,212866,360088,2012,Oregon,PeterDeFazio,democrat,FALSE,OR-04,0.591149941,212866,146754,0.591149941,0.407550377,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.435752822,0.311395531,0.298986483,0.27055356,0.217876411,0.544925047,0.655591891,0.659943256,0.676665239,0.703868257,1,212866,PeterDeFazio,140549,ArtRobinson,1,0
8570,2014-OR-04,181624,310179,2014,Oregon,PeterDeFazio,democrat,FALSE,OR-04,0.585545766,188487,121210,0.607671699,0.390774359,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.407550377,0.320699262,0.304802764,0.281101066,0.421651599,0.591149941,0.646184593,0.655286414,0.666295485,0.568037494,1,181624,PeterDeFazio,116534,ArtRobinson,1,0
9005,2016-OR-04,220628,397568,2016,Oregon,PeterDeFazio,democrat,FALSE,OR-04,0.55494406,220628,164270,0.55494406,0.413187178,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.390774359,0.321997083,0.308519389,0.411359186,0.399162368,0.607671699,0.645763471,0.651639538,0.581248896,0.59941082,1,220628,PeterDeFazio,157743,ArtRobinson,1,0
9440,2018-OR-04,208710,372893,2018,Oregon,PeterDeFazio,democrat,FALSE,OR-04,0.559704795,208710,157784,0.559704795,0.423134787,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,PeterDeFazio,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.413187178,0.329452947,0.411816184,0.403837305,0.401980768,0.55494406,0.632300443,0.574672687,0.584588567,0.58130788,1,208710,PeterDeFazio,152414,ArtRobinson,1,0
8136,2012-OR-05,177229,327970,2012,Oregon,KurtSchrader,democrat,FALSE,OR-05,0.540381742,177229,139223,0.540381742,0.424499192,KurtSchrader,KurtSchrader,DarleneHooley,DarleneHooley,DarleneHooley,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.45956707,0.439547788,0.436686909,0.428320628,0.428650194,0.512487833,0.537359992,0.534828476,0.536888934,0.535394672,1,177229,KurtSchrader,139223,FredThompson,1,0
8571,2014-OR-05,150944,281088,2014,Oregon,KurtSchrader,democrat,FALSE,OR-05,0.536999089,150944,115530,0.536999089,0.411010075,KurtSchrader,KurtSchrader,KurtSchrader,DarleneHooley,DarleneHooley,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.424499192,0.434249366,0.427365269,0.427266526,0.442033131,0.540381742,0.535939129,0.537762136,0.537057029,0.526434788,1,150944,KurtSchrader,110332,TootieSmith,1,0
9006,2016-OR-05,199505,373108,2016,Oregon,KurtSchrader,democrat,FALSE,OR-05,0.534711129,199505,160443,0.534711129,0.430017582,KurtSchrader,KurtSchrader,KurtSchrader,KurtSchrader,DarleneHooley,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.411010075,0.42409423,0.423202413,0.431692112,0.417754633,0.536999089,0.537609527,0.537042544,0.529956221,0.538690416,1,199505,KurtSchrader,160443,ColmWillis,1,0
9441,2018-OR-05,197187,358469,2018,Oregon,KurtSchrader,democrat,FALSE,OR-05,0.550081039,197187,155941,0.550081039,0.435019486,KurtSchrader,KurtSchrader,KurtSchrader,KurtSchrader,KurtSchrader,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.430017582,0.424565447,0.43127348,0.421842283,0.420513828,0.534711129,0.536576261,0.531144948,0.537363987,0.535855109,1,197187,KurtSchrader,149887,MarkCallahan,1,0
8137,2012-PA-01,235394,277102,2012,Pennsylvania,RobertABrady,democrat,FALSE,PA-01,0.849485027,235394,41708,0.849485027,0.150514973,RobertABrady,RobertABrady,RobertABrady,RobertABrady,RobertABrady,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0,0.070145135,0.056551431,0.030794765,0.046192147,1,0.929147971,0.942564952,0.969176249,0.953807853,1,235394,RobertABrady,41708,JohnFeatherman,1,0
