Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,dL2_winner,dL3_winner,dL4_winner,dL5_winner,incumbent_party,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,rep_L1_wins,rep_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,dem_L1_wins,dem_L5_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,rep_L1_voteshare,rep_L5_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,dem_L1_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race,flipped,dmargin_45_55
9128,2018-AR-03,148717,229708,2018,Arkansas,SteveWomack,republican,False,AR-03,0.6474175910000001,74952,154616,0.32629251,0.67309802,SteveWomack,SteveWomack,SteveWomack,SteveWomack,JohnBoozman,1,1,1,1,0,republican,4,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.869911062,0.89107507,0.9466498409999999,1.0,0.0,0.13008893800000002,0.10892493,0.053350159,0.0,0,74952.0,JoshMahony,148717.0,SteveWomack,0,1,0,0
7824,2012-AR-04,154149,258953,2012,Arkansas,TomCotton,republican,False,AR-04,0.595277908,99820,159133,0.385475357,0.614524643,MikeRoss,MikeRoss,MikeRoss,MikeRoss,MikeRoss,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.40152918600000004,0.209718496,0.16355393199999999,0.21807191,0.20076459300000002,0.598470814,0.7902815040000001,0.836446068,0.78192809,0.7992354070000001,0,95013.0,GeneJeffress,154149.0,TomCotton,0,0,1,0
8259,2014-AR-04,110789,206131,2014,Arkansas,BruceWesterman,republican,False,AR-04,0.5374688910000001,87742,118387,0.425661351,0.5743289460000001,TomCotton,MikeRoss,MikeRoss,MikeRoss,MikeRoss,0,0,0,0,0,republican,0,0,0,0,1,1,1,1,1,0,4,3,2,1,0.614524643,0.253748074,0.31718509300000003,0.33868461,0.508026915,0.385475357,0.7462519259999999,0.682814907,0.66131539,0.491973085,0,87742.0,JamesLeeWitt,110789.0,BruceWesterman,0,0,0,1
8694,2016-AR-04,182885,244159,2016,Arkansas,BruceWesterman,republican,False,AR-04,0.7490405840000001,0,244159,0.0,1.0,BruceWesterman,TomCotton,MikeRoss,MikeRoss,MikeRoss,1,0,0,0,0,republican,1,1,1,1,1,2,2,2,2,0,3,2,1,0,0.5743289460000001,0.36861386399999996,0.397595694,0.530127592,0.594426795,0.425661351,0.6313841960000001,0.602401881,0.469869174,0.40556835399999996,0,,None,182885.0,BruceWesterman,0,1,0,0
9129,2018-AR-04,136740,204892,2018,Arkansas,BruceWesterman,republican,False,AR-04,0.667375983,63984,140692,0.312281592,0.686664194,BruceWesterman,BruceWesterman,TomCotton,MikeRoss,MikeRoss,1,1,0,0,0,republican,2,2,2,2,1,3,3,3,2,0,2,1,0,0,1.0,0.518076555,0.6475956939999999,0.729617863,0.7871644729999999,0.0,0.481921504,0.35240188100000003,0.270378903,0.212830675,0,63984.0,HaydenCatherineShamel,136740.0,BruceWesterman,0,1,0,0
7825,2012-AZ-01,122774,251595,2012,Arizona,AnnKirkpatrick,democrat,False,AZ-01,0.48798267100000003,122774,128821,0.48798267100000003,0.512017329,PaulGosar,AnnKirkpatrick,RickRenzi,RickRenzi,RickRenzi,0,1,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.56269225,0.543410088,0.543366694,0.511905066,0.485089485,0.43730775,0.44985071600000004,0.448209312,0.476862942,0.49806252700000003,1,122774.0,AnnKirkpatrick,113594.0,JonathanPaton,0,0,1,1
8260,2014-AZ-01,97391,185114,2014,Arizona,AnnKirkpatrick,democrat,False,AZ-01,0.526113638,97391,87723,0.526113638,0.473886362,AnnKirkpatrick,PaulGosar,AnnKirkpatrick,RickRenzi,RickRenzi,1,0,1,0,0,democrat,2,2,2,1,0,3,2,1,1,1,2,2,2,1,0.512017329,0.537096821,0.511933132,0.49406543299999994,0.53735479,0.48798267100000003,0.45616398399999997,0.479642875,0.494702575,0.46264521,1,97391.0,AnnKirkpatrick,87723.0,AndyTobin,1,0,0,1
8695,2016-AZ-01,142219,280710,2016,Arizona,TomOHalleran,democrat,False,AZ-01,0.506640305,158965,121745,0.566296178,0.433703822,AnnKirkpatrick,AnnKirkpatrick,PaulGosar,AnnKirkpatrick,RickRenzi,0,0,0,0,0,democrat,0,0,0,0,0,2,1,1,0,1,3,3,2,2,0.473886362,0.504323778,0.489020665,0.5161986470000001,0.492951846,0.526113638,0.488937027,0.502555341,0.483801353,0.507048154,1,142219.0,TomOHalleran,121745.0,PaulBabeu,0,0,0,1
9130,2018-AZ-01,143240,266089,2018,Arizona,TomOHalleran,democrat,False,AZ-01,0.538316127,143240,122784,0.538316127,0.461439594,TomOHalleran,AnnKirkpatrick,AnnKirkpatrick,PaulGosar,AnnKirkpatrick,1,0,0,0,0,democrat,1,1,1,1,0,1,1,0,0,1,4,3,3,2,0.433703822,0.47795729600000003,0.495574941,0.47320250399999997,0.453795092,0.566296178,0.515303508,0.504425059,0.526797496,0.546204908,1,143240.0,TomOHalleran,122784.0,WendyRogers,1,0,0,1
7826,2012-AZ-02,147338,292279,2012,Arizona,RonBarber,democrat,False,AZ-02,0.504100534,147338,144884,0.504100534,0.49570444700000005,TrentFranks,TrentFranks,TrentFranks,TrentFranks,TrentFranks,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.6893860479999999,0.633605977,0.6333854839999999,0.639378338,0.65354183,0.310576484,0.366365241,0.366588986,0.360601944,0.346439436,1,147338.0,RonBarber,144884.0,MarthaMcSally,0,0,1,1
8261,2014-AZ-02,109704,219351,2014,Arizona,MarthaMcSally,republican,False,AZ-02,0.500129929,109543,109704,0.499395945,0.500129929,RonBarber,TrentFranks,TrentFranks,TrentFranks,TrentFranks,0,0,0,0,0,democrat,0,0,0,0,0,4,3,2,1,1,1,1,1,1,0.49570444700000005,0.605849277,0.603459865,0.6009293689999999,0.592545248,0.504100534,0.39409129600000004,0.396476592,0.398993135,0.40733850899999996,0,109543.0,RonBarber,109704.0,MarthaMcSally,1,0,1,1
8696,2016-AZ-02,179806,315679,2016,Arizona,MarthaMcSally,republican,False,AZ-02,0.569584926,135873,179806,0.430415074,0.569584926,MarthaMcSally,RonBarber,TrentFranks,TrentFranks,TrentFranks,1,0,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.500129929,0.5827938779999999,0.575729509,0.561740141,0.49791718799999996,0.499395945,0.417060462,0.42409383799999995,0.438024321,0.501748239,0,135873.0,MattHeinz,179806.0,MarthaMcSally,0,1,0,0
9131,2018-AZ-02,161000,294152,2018,Arizona,AnnKirkpatrick,democrat,False,AZ-02,0.547336071,161000,133083,0.547336071,0.452429356,MarthaMcSally,MarthaMcSally,RonBarber,TrentFranks,TrentFranks,0,0,0,0,0,republican,0,0,0,0,1,4,3,2,2,0,1,1,1,0,0.569584926,0.574500592,0.563701338,0.5218064339999999,0.534857428,0.430415074,0.425358085,0.436122009,0.47797051799999996,0.464905509,1,161000.0,AnnKirkpatrick,133083.0,LeaMarquezPeterson,0,0,1,1
7827,2012-AZ-03,98468,168698,2012,Arizona,RaulGrijalva,democrat,False,AZ-03,0.583693938,98468,70230,0.583693938,0.41630606200000003,BenQuayle,JohnBShadegg,JohnBShadegg,JohnBShadegg,JohnBShadegg,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.572722773,0.693363472,0.692422955,0.5898972729999999,0.576013627,0.42727722700000004,0.306636528,0.307577046,0.41010272700000006,0.42398637299999997,1,98468.0,RaulGrijalva,62663.0,GabrielaSaucedoMercer,0,0,1,0
8262,2014-AZ-03,58192,104428,2014,Arizona,RaulGrijalva,democrat,False,AZ-03,0.5572451829999999,58192,46185,0.5572451829999999,0.44226644200000004,RaulGrijalva,BenQuayle,JohnBShadegg,JohnBShadegg,JohnBShadegg,1,0,0,0,0,democrat,1,1,1,1,0,4,3,2,1,1,1,1,1,1,0.41630606200000003,0.637199576,0.54649947,0.5227777720000001,0.49451441799999996,0.583693938,0.362800424,0.45350053,0.47722222799999997,0.505485583,1,58192.0,RaulGrijalva,46185.0,GabbySaucedo,1,0,0,0
8697,2016-AZ-03,148973,151035,2016,Arizona,RaulGrijalva,democrat,False,AZ-03,0.986347535,148973,332,0.986347535,0.002198166,RaulGrijalva,RaulGrijalva,BenQuayle,JohnBShadegg,JohnBShadegg,1,1,0,0,0,democrat,2,2,2,2,0,3,2,1,0,1,2,2,2,2,0.44226644200000004,0.525652864,0.502649939,0.477098426,0.42928625200000003,0.5572451829999999,0.47424946100000004,0.49722796700000005,0.522738783,0.570469561,1,148973.0,RaulGrijalva,332.0,JaimeVasquez,1,0,0,0
9132,2018-AZ-03,114650,179518,2018,Arizona,RaulGrijalva,democrat,False,AZ-03,0.63865462,114650,64868,0.63865462,0.36134538,RaulGrijalva,RaulGrijalva,RaulGrijalva,BenQuayle,JohnBShadegg,1,1,1,0,0,democrat,3,3,3,2,0,2,1,0,0,1,3,3,3,2,0.002198166,0.402559585,0.358373361,0.286923557,0.222232304,0.986347535,0.5950518810000001,0.6386409710000001,0.7090955520000001,0.7717963590000001,1,114650.0,RaulGrijalva,64868.0,NicolasNickPierson,1,0,0,0
7828,2012-AZ-04,162907,243760,2012,Arizona,PaulAGosar,republican,False,AZ-04,0.668308992,69154,172213,0.28369707899999996,0.706485888,EdPastor,EdPastor,EdPastor,EdPastor,EdPastor,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.304851644,0.28242158100000003,0.27148607,0.262378602,0.27395089300000003,0.6951483559999999,0.710463175,0.719619875,0.725762658,0.726049107,0,69154.0,JohnnieRobinson,162907.0,PaulAGosar,0,0,1,0
8263,2014-AZ-04,122560,175179,2014,Arizona,PaulAGosar,republican,False,AZ-04,0.6996272379999999,45179,130000,0.257901917,0.742098083,PaulAGosar,EdPastor,EdPastor,EdPastor,EdPastor,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.706485888,0.358486034,0.373405424,0.418129225,0.505668766,0.28369707899999996,0.632435316,0.6152462639999999,0.578598431,0.489422717,0,45179.0,MikeWeisser,122560.0,PaulAGosar,0,1,0,0
8698,2016-AZ-04,203487,284783,2016,Arizona,PaulAGosar,republican,False,AZ-04,0.714533522,81296,203487,0.285466478,0.714533522,PaulAGosar,PaulAGosar,EdPastor,EdPastor,EdPastor,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.742098083,0.447143955,0.499121439,0.5844785379999999,0.7242919859999999,0.257901917,0.543777394,0.49842430299999996,0.41224911700000005,0.270799498,0,81296.0,MikeWeisser,203487.0,PaulAGosar,0,1,0,0
9133,2018-AZ-04,188842,277035,2018,Arizona,PaulAGosar,republican,False,AZ-04,0.6816539429999999,88193,188842,0.318346057,0.6816539429999999,PaulAGosar,PaulAGosar,PaulAGosar,EdPastor,EdPastor,1,1,1,0,0,republican,3,3,3,2,1,3,3,3,2,0,2,1,0,0,0.714533522,0.542203856,0.616992284,0.721039164,0.728315803,0.285466478,0.45583273799999996,0.38055345799999996,0.27568849100000004,0.271684197,0,84521.0,DavidBrill,188842.0,PaulAGosar,0,1,0,0
7829,2012-AZ-05,183470,273059,2012,Arizona,MattSalmon,republican,False,AZ-05,0.6719060720000001,89589,183470,0.32809392800000003,0.6719060720000001,DavidSchweikert,HarryMitchell,HarryMitchell,JDHayworth,JDHayworth,0,0,0,0,0,republican,0,0,0,0,1,3,2,1,1,0,2,2,2,1,0.5677314489999999,0.557510767,0.537516624,0.5106693370000001,0.518065785,0.432268551,0.442482813,0.46247535100000003,0.48931996200000005,0.481918164,0,89589.0,SpencerMorgan,183470.0,MattSalmon,0,0,0,0
8264,2014-AZ-05,124867,179463,2014,Arizona,MattSalmon,republican,False,AZ-05,0.695781303,54596,124867,0.304218697,0.695781303,MattSalmon,DavidSchweikert,HarryMitchell,HarryMitchell,JDHayworth,1,0,0,0,0,republican,1,1,1,1,1,3,2,2,2,0,2,2,1,0,0.6719060720000001,0.564394514,0.550978521,0.569345881,0.619818761,0.32809392800000003,0.43559906600000003,0.449013454,0.43064341899999997,0.380181239,0,54596.0,JamesWoods,124867.0,MattSalmon,0,1,0,0
8699,2016-AZ-05,205184,320124,2016,Arizona,AndyBiggs,republican,False,AZ-05,0.640951631,114940,205184,0.359048369,0.640951631,MattSalmon,MattSalmon,DavidSchweikert,HarryMitchell,HarryMitchell,0,0,0,0,0,republican,0,0,0,0,1,3,3,3,2,0,2,1,0,0,0.695781303,0.579939077,0.600954736,0.6451396079999999,0.683843688,0.304218697,0.42005450200000005,0.399037239,0.354860392,0.316156312,0,114940.0,TaliaFuentes,205184.0,AndyBiggs,0,0,0,0
9134,2018-AZ-05,186037,313064,2018,Arizona,AndyBiggs,republican,False,AZ-05,0.594245905,127027,186037,0.405754095,0.594245905,AndyBiggs,MattSalmon,MattSalmon,DavidSchweikert,HarryMitchell,1,0,0,0,0,republican,1,1,1,1,1,4,4,3,2,0,1,0,0,0,0.640951631,0.608954115,0.644092614,0.669546335,0.668366467,0.359048369,0.391039465,0.355907386,0.330453665,0.331633533,0,127027.0,JoanGreene,186037.0,AndyBiggs,0,1,0,0
7830,2012-AZ-06,179706,293177,2012,Arizona,DavidSchweikert,republican,False,AZ-06,0.612960771,103303,189873,0.352357109,0.647639481,JeffFlake,JeffFlake,JeffFlake,JeffFlake,JeffFlake,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.695159654,0.80679317,0.837415518,0.7832206909999999,0.6748310359999999,0.30484034600000004,0.19320683,0.162584482,0.21677930899999998,0.325168964,0,97666.0,MattJette,179706.0,DavidSchweikert,0,0,0,0
8265,2014-AZ-06,129578,199776,2014,Arizona,DavidSchweikert,republican,False,AZ-06,0.64861645,70198,129578,0.35138355,0.64861645,DavidSchweikert,JeffFlake,JeffFlake,JeffFlake,JeffFlake,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.647639481,0.7994603109999999,0.7493253879999999,0.665767184,0.671399568,0.352357109,0.200539007,0.250673759,0.334231679,0.328598727,0,70198.0,WJohnWilliamson,129578.0,DavidSchweikert,0,1,0,0
8700,2016-AZ-06,201578,324444,2016,Arizona,DavidSchweikert,republican,False,AZ-06,0.621302906,122866,201578,0.378697094,0.621302906,DavidSchweikert,DavidSchweikert,JeffFlake,JeffFlake,JeffFlake,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.64861645,0.7291836009999999,0.661479501,0.663805195,0.648127966,0.35138355,0.270815717,0.33851964700000003,0.33619366799999995,0.351870329,0,122866.0,WJohnWilliamson,201578.0,DavidSchweikert,0,1,0,0
9135,2018-AZ-06,173140,313699,2018,Arizona,DavidSchweikert,republican,False,AZ-06,0.551930354,140559,173140,0.448069646,0.551930354,DavidSchweikert,DavidSchweikert,DavidSchweikert,JeffFlake,JeffFlake,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.621302906,0.653444182,0.653179623,0.639186279,0.634959678,0.378697094,0.34655513600000004,0.346819525,0.360812584,0.36504032200000003,0,140559.0,AnitaMalik,173140.0,DavidSchweikert,0,1,0,0
7831,2012-AZ-07,104489,127827,2012,Arizona,EdPastor,democrat,False,AZ-07,0.8174251140000001,104489,23338,0.8174251140000001,0.18257488600000002,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.469405067,0.39593956399999997,0.39243259399999997,0.396761207,0.418376938,0.502280953,0.591286678,0.591600208,0.581949195,0.567453349,1,104489.0,EdPastor,23338.0,JoeCobb,0,0,0,0
8266,2014-AZ-07,54235,72454,2014,Arizona,RubenGallego,democrat,False,AZ-07,0.748543904,54235,10715,0.748543904,0.147886935,EdPastor,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.18257488600000002,0.35046105200000005,0.34321462700000005,0.339776254,0.325989977,0.8174251140000001,0.636765189,0.640818175,0.650777271,0.659853033,1,54235.0,RubenGallego,10715.0,JoeCobb,0,0,0,0
8701,2016-AZ-07,119465,158811,2016,Arizona,RubenGallego,democrat,False,AZ-07,0.752246381,119465,39286,0.752246381,0.24737581100000003,RubenGallego,EdPastor,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.147886935,0.304149089,0.291803924,0.26662229600000004,0.165230911,0.748543904,0.66236332,0.675218929,0.689416657,0.782984509,1,119465.0,RubenGallego,39286.0,EveNunez,1,0,0,0
9136,2018-AZ-07,113044,132051,2018,Arizona,RubenGallego,democrat,False,AZ-07,0.8560631879999999,131750,0,0.997720578,0.0,RubenGallego,RubenGallego,EdPastor,RaulMGrijalva,RaulMGrijalva,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.24737581100000003,0.28291830100000004,0.261810675,0.192612544,0.197631373,0.752246381,0.690624419,0.7051240879999999,0.772738466,0.750395142,1,113044.0,RubenGallego,,None,1,0,0,0
7832,2012-AZ-08,172809,272791,2012,Arizona,TrentFranks,republican,False,AZ-08,0.633484976,95635,172809,0.35057974799999997,0.633484976,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,JimKolbe,JimKolbe,0,0,0,0,0,democrat,0,0,0,0,0,2,1,0,0,1,3,3,3,2,0.5123740210000001,0.541422328,0.5107931170000001,0.46838931100000003,0.482579631,0.487625979,0.455059019,0.484843491,0.525792834,0.517415799,0,95635.0,GeneScharer,172809.0,TrentFranks,0,0,1,0
8267,2014-AZ-08,128710,169776,2014,Arizona,TrentFranks,republican,False,AZ-08,0.758116577,0,128710,0.0,0.758116577,TrentFranks,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,JimKolbe,1,0,0,0,0,republican,1,1,1,1,1,2,1,1,1,0,3,3,2,1,0.633484976,0.5353314889999999,0.509663227,0.5328814129999999,0.572929499,0.35057974799999997,0.457990743,0.48198956200000004,0.46180378200000005,0.419102863,0,,None,128710.0,TrentFranks,0,1,0,0
8702,2016-AZ-08,204942,298971,2016,Arizona,TrentFranks,republican,False,AZ-08,0.685491235,93954,205017,0.314257905,0.685742095,TrentFranks,TrentFranks,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.758116577,0.559353897,0.589190204,0.634658525,0.695800777,0.0,0.38559165,0.346352837,0.279401909,0.17528987399999998,0,93954.0,MarkSalazar,204942.0,TrentFranks,0,1,0,0
9137,2018-AZ-08,168835,304417,2018,Arizona,DebbieLesko,republican,False,AZ-08,0.554617515,135569,168835,0.445339781,0.554617515,TrentFranks,TrentFranks,TrentFranks,GabrielleGiffords,GabrielleGiffords,0,0,0,0,0,republican,0,0,0,0,1,3,3,3,2,0,2,1,0,0,0.685742095,0.608500582,0.647429417,0.6924478829999999,0.721929336,0.314257905,0.33993385,0.28811590800000003,0.22161255100000002,0.157128952,0,135569.0,HiralTipirneni,168835.0,DebbieLesko,0,0,0,0
7834,2012-CA-01,168827,294213,2012,California,DougLaMalfa,republican,False,CA-01,0.573825766,125386,168827,0.426174234,0.573825766,MikeThompson,MikeThompson,MikeThompson,MikeThompson,MikeThompson,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.33589807,0.30024369,0.28548111,0.286438658,0.284746868,0.66410193,0.696497785,0.710445735,0.708130468,0.715229034,0,125386.0,JimReed,168827.0,DougLaMalfa,0,0,1,0
8269,2014-CA-01,132052,216372,2014,California,DougLaMalfa,republican,False,CA-01,0.6103007779999999,84320,132052,0.389699222,0.6103007779999999,DougLaMalfa,MikeThompson,MikeThompson,MikeThompson,MikeThompson,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.573825766,0.343150041,0.358285435,0.3811065,0.454861918,0.426174234,0.653591434,0.637641409,0.618877434,0.545138082,0,84320.0,HeidiHall,132052.0,DougLaMalfa,0,1,0,0
8704,2016-CA-01,185448,314036,2016,California,DougLaMalfa,republican,False,CA-01,0.5905310220000001,128588,185448,0.409468978,0.5905310220000001,DougLaMalfa,DougLaMalfa,MikeThompson,MikeThompson,MikeThompson,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.6103007779999999,0.408688503,0.43840507,0.506674871,0.5920632720000001,0.389699222,0.5880529720000001,0.561582881,0.493325129,0.40793672799999997,0,128588.0,JimReed,185448.0,DougLaMalfa,0,1,0,0
9139,2018-CA-01,320092,583188,2018,California,DougLaMalfa,republican,False,CA-01,0.548865889,263096,320092,0.451134111,0.548865889,DougLaMalfa,DougLaMalfa,DougLaMalfa,MikeThompson,MikeThompson,1,1,1,0,0,republican,3,3,3,2,1,3,3,3,2,0,2,1,0,0,0.5905310220000001,0.46883026,0.527638909,0.5915525220000001,0.6004159,0.409468978,0.5311600999999999,0.472361091,0.408447478,0.3995841,0,263096.0,AudreyDenney,320092.0,DougLaMalfa,0,1,0,1
7835,2012-CA-02,226216,317526,2012,California,JaredHuffman,democrat,False,CA-02,0.7124329979999999,226216,91310,0.7124329979999999,0.287567002,WallyHerger,WallyHerger,WallyHerger,WallyHerger,WallyHerger,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.571490347,0.634821436,0.623582386,0.608609587,0.575220163,0.428461606,0.35973833200000005,0.376405602,0.39137439700000004,0.424755814,1,226216.0,JaredHuffman,91310.0,DanielWRoberts,0,0,1,0
8270,2014-CA-02,163124,217524,2014,California,JaredHuffman,democrat,False,CA-02,0.749912653,163124,54400,0.749912653,0.250087347,JaredHuffman,WallyHerger,WallyHerger,WallyHerger,WallyHerger,1,0,0,0,0,democrat,1,1,1,1,0,4,3,2,1,1,1,1,1,1,0.287567002,0.556379309,0.528348941,0.479335776,0.429528675,0.7124329979999999,0.443611081,0.47163904799999995,0.520648209,0.570447302,1,163124.0,JaredHuffman,54400.0,DaleKMensing,1,0,0,0
8705,2016-CA-02,254194,330766,2016,California,JaredHuffman,democrat,False,CA-02,0.768500995,254194,76572,0.768500995,0.231499005,JaredHuffman,JaredHuffman,WallyHerger,WallyHerger,WallyHerger,1,1,0,0,0,democrat,2,2,2,2,0,3,2,1,0,1,2,2,2,2,0.250087347,0.472696622,0.422023669,0.369714899,0.268827175,0.749912653,0.527293769,0.57796432,0.630269086,0.731172825,1,254194.0,JaredHuffman,76572.0,DaleKMensing,1,0,0,0
9140,2018-CA-02,486162,631314,2018,California,JaredHuffman,democrat,False,CA-02,0.770079548,486162,145152,0.770079548,0.229920452,JaredHuffman,JaredHuffman,JaredHuffman,WallyHerger,WallyHerger,1,1,1,0,0,democrat,3,3,3,2,0,2,1,0,0,1,3,3,3,2,0.231499005,0.38391873600000004,0.335160925,0.256384451,0.24079317600000003,0.768500995,0.616071655,0.6648270629999999,0.743615549,0.7592068240000001,1,486162.0,JaredHuffman,145152.0,DaleKMensing,1,0,0,0
7836,2012-CA-03,126882,233968,2012,California,JohnGaramendi,democrat,False,CA-03,0.542304931,126882,107086,0.542304931,0.457695069,DanLungren,DanLungren,DanLungren,DanLungren,DougOse,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.52471959,0.592246021,0.576415531,0.551364221,0.521393504,0.43188846200000003,0.388478411,0.399490009,0.416509832,0.435611095,1,126882.0,JohnGaramendi,107086.0,KimVann,0,0,1,1
8271,2014-CA-03,79224,150260,2014,California,JohnGaramendi,democrat,False,CA-03,0.5272461070000001,79224,71036,0.5272461070000001,0.472753893,JohnGaramendi,DanLungren,DanLungren,DanLungren,DanLungren,1,0,0,0,0,democrat,1,1,1,1,0,4,3,2,1,1,1,1,1,1,0.457695069,0.552671438,0.527946933,0.500160692,0.49120733,0.542304931,0.428052993,0.447958607,0.47117570700000005,0.487096696,1,79224.0,JohnGaramendi,71036.0,DanLogue,1,0,0,1
8706,2016-CA-03,152513,256966,2016,California,JohnGaramendi,democrat,False,CA-03,0.593514317,152513,104453,0.593514317,0.406485683,JohnGaramendi,JohnGaramendi,DanLungren,DanLungren,DanLungren,1,1,0,0,0,democrat,2,2,2,2,0,3,2,1,0,1,2,2,2,2,0.472753893,0.516908325,0.49330899200000006,0.485056184,0.465224481,0.5272461070000001,0.46381610700000003,0.485193307,0.500479833,0.534775519,1,152513.0,JohnGaramendi,104453.0,NEugeneCleek,1,0,0,0
9141,2018-CA-03,269750,464502,2018,California,JohnGaramendi,democrat,False,CA-03,0.580729469,269750,194752,0.580729469,0.419270531,JohnGaramendi,JohnGaramendi,JohnGaramendi,DanLungren,DanLungren,1,1,1,0,0,democrat,3,3,3,2,0,2,1,0,0,1,3,3,3,2,0.406485683,0.47594433,0.465413559,0.445644882,0.43961978799999996,0.593514317,0.506857509,0.523738454,0.5543551179999999,0.560380212,1,269750.0,JohnGaramendi,194752.0,CharlieSchaupp,1,0,0,0
7837,2012-CA-04,197803,323688,2012,California,TomMcClintock,republican,False,CA-04,0.611091545,125885,197803,0.388908455,0.611091545,TomMcClintock,TomMcClintock,JohnTDoolittle,JohnTDoolittle,JohnTDoolittle,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.612686496,0.597957439,0.577600055,0.552154354,0.557560188,0.387313504,0.40169071,0.422399945,0.44784564600000004,0.44243981200000004,0,125885.0,JackUppal,197803.0,TomMcClintock,0,1,0,0
8272,2014-CA-04,126784,211134,2014,California,TomMcClintock,republican,False,CA-04,0.6004906839999999,0,211134,0.0,1.0,TomMcClintock,TomMcClintock,TomMcClintock,JohnTDoolittle,JohnTDoolittle,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.611091545,0.584298353,0.566888652,0.575403974,0.611889021,0.388908455,0.415701647,0.433111349,0.424596026,0.38811097899999997,0,,None,126784.0,TomMcClintock,0,1,0,0
8707,2016-CA-04,220133,350978,2016,California,TomMcClintock,republican,False,CA-04,0.627198856,130845,220133,0.372801144,0.627198856,TomMcClintock,TomMcClintock,TomMcClintock,TomMcClintock,JohnTDoolittle,1,1,1,1,0,republican,4,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.653510921,0.68155298,0.7412593470000001,0.805545773,0.0,0.346489079,0.31844702,0.258740653,0.19445422699999998,0,130845.0,RobertWDerlet,220133.0,TomMcClintock,0,1,0,0
9142,2018-CA-04,368802,681308,2018,California,TomMcClintock,republican,False,CA-04,0.541314648,312506,368802,0.45868535200000005,0.541314648,TomMcClintock,TomMcClintock,TomMcClintock,TomMcClintock,TomMcClintock,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.627198856,0.670682155,0.712744224,0.7460968000000001,0.813599428,0.372801144,0.329317845,0.287255776,0.2539032,0.186400572,0,312506.0,JessicaMorse,368802.0,TomMcClintock,0,1,0,1
